Date, ,STORAGE&nbsp, ,,RAIN&nbsp, ,,MONFLO&nbsp, ,,MONFNF&nbsp, ,,
 , ,AF, ,INCHES, ,AF, ,AF, ,
03/1938,,105000,,
04/1938,,61720,,
05/1938,,67590,,
06/1938,,31420,,
07/1938,,8740,,
08/1938,,2830,,
09/1938,,1620,,
10/1938,,2800,,
11/1938,,4400,,
12/1938,,5100,,
01/1939,,6500,,
02/1939,,10500,,
03/1939,,21000,,
04/1939,,20790,,
05/1939,,9160,,
06/1939,,2400,,
07/1939,,330,,
08/1939,,20,,
09/1939,,70,,
10/1939,,890,,
11/1939,,820,,
12/1939,,1800,,
01/1940,,42500,,
02/1940,,58000,,
03/1940,,40000,,
04/1940,,36570,,
05/1940,,21070,,
06/1940,,7300,,
07/1940,,1230,,
08/1940,,170,,
09/1940,,250,,
10/1940,,1230,,
11/1940,,2420,,
12/1940,,13800,,
01/1941,,17300,,
02/1941,,46000,,
03/1941,,38000,,
04/1941,,40730,,
05/1941,,45080,,
06/1941,,22370,,
07/1941,,5960,,
08/1941,,1750,,
09/1941,,1040,,
10/1941,,1870,,
11/1941,,3100,,
12/1941,,9800,,
01/1942,,18000,,
02/1942,,13000,,
03/1942,,20000,,
04/1942,,26720,,
05/1942,,24930,,
06/1942,,14480,,
07/1942,,2760,,
08/1942,,580,,
09/1942,,360,,
10/1942,,570,,
11/1942,,2850,,
12/1942,,7000,,
01/1943,,47500,,
02/1943,,28000,,
03/1943,,167000,,
04/1943,,55510,,
05/1943,,33040,,
06/1943,,15160,,
07/1943,,5120,,
08/1943,,1730,,
09/1943,,970,,
10/1943,,1700,,
11/1943,,3100,,
12/1943,,4600,,
01/1944,,7400,,
02/1944,,11500,,
03/1944,,20000,,
04/1944,,15610,,
05/1944,,24220,,
06/1944,,10830,,
07/1944,,2480,,
08/1944,,480,,
09/1944,,170,,
10/1944,,520,,
11/1944,,6750,,
12/1944,,5100,,
01/1945,,4600,,
02/1945,,47000,,
03/1945,,39000,,
04/1945,,39860,,
05/1945,,34440,,
06/1945,,18940,,
07/1945,,4560,,
08/1945,,1460,,
09/1945,,760,,
10/1945,,2050,,
11/1945,,4200,,
12/1945,,13000,,
01/1946,,13300,,
02/1946,,8500,,
03/1946,,15500,,
04/1946,,18860,,
05/1946,,13020,,
06/1946,,4510,,
07/1946,,820,,
08/1946,,100,,
09/1946,,50,,
10/1946,,1110,,
11/1946,,7500,,
12/1946,,9000,,
01/1947,,5900,,
02/1947,,6000,,
03/1947,,9000,,
04/1947,,7230,,
05/1947,,5120,,
06/1947,,1290,,
07/1947,,30,,
08/1947,,10,,
09/1947,,10,,
10/1947,,280,,
11/1947,,1450,,
12/1947,,2100,,
01/1948,,1450,,
02/1948,,2350,,
03/1948,,5800,,
04/1948,,23860,,
05/1948,,19070,,
06/1948,,6920,,
07/1948,,680,,
08/1948,,40,,
09/1948,,10,,
10/1948,,70,,
11/1948,,460,,
12/1948,,1900,,
01/1949,,3460,,
02/1949,,4000,,
03/1949,,9490,,
04/1949,,15670,,
05/1949,,10980,,
06/1949,,2500,,
07/1949,,250,,
08/1949,,40,,
09/1949,,10,,
10/1949,,10,,
11/1949,,1400,,
12/1949,,2500,,
01/1950,,5610,,
02/1950,,14890,,
03/1950,,9070,,
04/1950,,15340,,
05/1950,,8830,,
06/1950,,4090,,
07/1950,,170,,
08/1950,,10,,
09/1950,,0,,
10/1950,,1450,,
11/1950,,48500,,
12/1950,,34000,,
01/1951,,13800,,
02/1951,,11720,,
03/1951,,17940,,
04/1951,,11320,,
05/1951,,13060,,
06/1951,,2360,,
07/1951,,190,,
08/1951,,10,,
09/1951,,0,,
10/1951,,1980,,
11/1951,,13170,,
12/1951,,18760,,
01/1952,,40390,,
02/1952,,25960,,
03/1952,,60690,,
04/1952,,58930,,
05/1952,,58480,,
06/1952,,28170,,
07/1952,,8420,,
08/1952,,3460,,
09/1952,,1710,,
10/1952,,1540,,
11/1952,,4000,,
12/1952,,6290,,
01/1953,,24070,,
02/1953,,8700,,
03/1953,,9560,,
04/1953,,15840,,
05/1953,,15570,,
06/1953,,10320,,
07/1953,,2270,,
08/1953,,510,,
09/1953,,410,,
10/1953,,780,,
11/1953,,2370,,
12/1953,,3590,,
01/1954,,7750,,
02/1954,,10030,,
03/1954,,16640,,
04/1954,,25570,,
05/1954,,16340,,
06/1954,,4970,,
07/1954,,650,,
08/1954,,120,,
09/1954,,0,,
10/1954,,330,,
11/1954,,2030,,
12/1954,,4470,,
01/1955,,8510,,
02/1955,,13370,,
03/1955,,9850,,
04/1955,,7970,,
05/1955,,12860,,
06/1955,,4720,,
07/1955,,460,,
08/1955,,0,,
09/1955,,0,,
10/1955,,70,,
11/1955,,1220,,
12/1955,,56600,,
01/1956,,45500,,
02/1956,,21300,,
03/1956,,16000,,
04/1956,,22320,,
05/1956,,31700,,
06/1956,,11000,,
07/1956,,2600,,
08/1956,,660,,
09/1956,,460,,
10/1956,,1500,,
11/1956,,1700,,
12/1956,,2100,,
01/1957,,3800,,
02/1957,,6200,,
03/1957,,9000,,
04/1957,,7600,,
05/1957,,24000,,
06/1957,,8000,,
07/1957,,900,,
08/1957,,100,,
09/1957,,200,,
10/1957,,1400,,
11/1957,,2600,,
12/1957,,6400,,
01/1958,,8500,,
02/1958,,17500,,
03/1958,,46200,,
04/1958,,63800,,
05/1958,,48000,,
06/1958,,18400,,
07/1958,,7000,,
08/1958,,1800,,
09/1958,,1500,,
10/1958,,1240,,
11/1958,,2430,,
12/1958,,2580,,
01/1959,,3740,,
02/1959,,7060,,
03/1959,,7270,,
04/1959,,4260,,
05/1959,,2790,,
06/1959,,380,,
07/1959,,0,,
08/1959,,0,,
09/1959,,0,,
10/1959,,0.00,,0,,
11/1959,,0.00,,390,,
12/1959,,0.00,,1090,,
01/1960,,0.00,,2550,,
02/1960,,0.00,,11550,,
03/1960,,0.00,,10720,,
04/1960,,0.00,,9320,,
05/1960,,0.00,,10390,,
06/1960,,0.00,,1960,,
07/1960,,0.00,,110,,
08/1960,,0.00,,20,,
09/1960,,0.00,,10,,
10/1960,,0.44,,0,,0,,
11/1960,,133,,3.30,,1160,,1692,,
12/1960,,110,,0.55,,1970,,2632,,
01/1961,,114,,1.02,,1620,,2087,,
02/1961,,110,,0.19,,1410,,2158,,
03/1961,,128,,1.12,,2990,,3687,,
04/1961,,112,,0.33,,3060,,4106,,
05/1961,,46,,0.41,,1020,,2511,,
06/1961,,--,,0.00,,203,,5770,,
07/1961,,73,,0.00,,0,,0,,
08/1961,,57,,0.00,,0,,0,,
09/1961,,--,,0.00,,0,,0,,
10/1961,,38,,0.00,,0,,0,,
11/1961,,42,,1.52,,113,,303,,
12/1961,,42,,0.74,,853,,1553,,
01/1962,,79,,1.83,,1810,,2648,,
02/1962,,509,,6.86,,22710,,23477,,
03/1962,,6431,,1.46,,7110,,13603,,
04/1962,,23425,,0.01,,5980,,23828,,
05/1962,,28668,,0.31,,6630,,13206,,
06/1962,,28376,,0.00,,5020,,6282,,
07/1962,,20725,,0.11,,6880,,938,,
08/1962,,11358,,0.00,,8020,,141,,
09/1962,,8409,,0.07,,1930,,256,,
10/1962,,7714,,0.29,,502,,845,,
11/1962,,7709,,0.00,,907,,1045,,
12/1962,,7734,,0.00,,914,,1198,,
01/1963,,13370,,0.81,,3720,,9914,,
02/1963,,16608,,2.83,,25500,,28995,,
03/1963,,21239,,2.33,,5310,,10136,,
04/1963,,42706,,2.92,,4540,,26291,,
05/1963,,61045,,0.23,,5780,,25309,,
06/1963,,60252,,0.39,,8220,,9624,,
07/1963,,38866,,0.00,,22770,,3786,,
08/1963,,18176,,0.21,,20750,,1916,,
09/1963,,12358,,0.45,,5780,,1267,,
10/1963,,11550,,1.89,,2280,,2091,,
11/1963,,6819,,2.28,,9920,,5270,,
12/1963,,6805,,0.30,,3850,,3872,,
01/1964,,6815,,0.89,,3800,,3858,,
02/1964,,10015,,0.34,,99,,3398,,
03/1964,,14502,,1.97,,2790,,7438,,
04/1964,,25849,,1.10,,2470,,14604,,
05/1964,,32666,,0.86,,5050,,13218,,
06/1964,,29141,,0.12,,7200,,5314,,
07/1964,,18478,,0.00,,9570,,657,,
08/1964,,12014,,0.00,,5210,,282,,
09/1964,,9264,,0.33,,1860,,430,,
10/1964,,8307,,1.28,,661,,682,,
11/1964,,10003,,2.57,,2750,,4578,,
12/1964,,12612,,2.03,,14590,,17247,,
01/1965,,9757,,1.81,,26370,,23558,,
02/1965,,14650,,0.17,,7060,,12036,,
03/1965,,22731,,1.15,,2590,,10852,,
04/1965,,49662,,3.56,,1800,,29144,,
05/1965,,62402,,0.00,,6140,,20718,,
06/1965,,65756,,0.00,,6730,,12218,,
07/1965,,50007,,0.03,,16680,,3402,,
08/1965,,28181,,0.23,,21790,,1966,,
09/1965,,21209,,0.13,,6890,,1246,,
10/1965,,6973,,0.00,,14130,,877,,
11/1965,,10092,,1.89,,1040,,4308,,
12/1965,,10215,,2.51,,5870,,6032,,
01/1966,,9626,,0.94,,7400,,6869,,
02/1966,,15500,,0.97,,517,,6476,,
03/1966,,20746,,0.16,,3380,,8493,,
04/1966,,25167,,0.05,,2730,,8079,,
05/1966,,25608,,0.09,,2780,,4296,,
06/1966,,22322,,0.13,,3270,,1212,,
07/1966,,10868,,0.00,,10470,,458,,
08/1966,,7383,,0.00,,2080,,0,,
09/1966,,5894,,0.05,,657,,123,,
10/1966,,5364,,0.00,,40,,270,,
11/1966,,7232,,1.47,,35,,2124,,
12/1966,,54592,,6.53,,90990,,138482,,
01/1967,,38666,,2.07,,32720,,16899,,
02/1967,,30160,,0.28,,25200,,16818,,
03/1967,,31662,,1.78,,23180,,24861,,
04/1967,,64240,,5.59,,17760,,50657,,
05/1967,,88691,,0.44,,39550,,65584,,
06/1967,,87481,,0.48,,33260,,34225,,
07/1967,,76484,,0.00,,22900,,14716,,
08/1967,,42078,,0.00,,37350,,5278,,
09/1967,,23307,,0.75,,21420,,3969,,
10/1967,,10059,,0.00,,14960,,2741,,
11/1967,,13673,,2.19,,422,,4503,,
12/1967,,11836,,1.29,,8640,,6909,,
01/1968,,13176,,0.97,,6120,,7529,,
02/1968,,20692,,1.28,,3080,,10689,,
03/1968,,30523,,1.75,,2310,,12492,,
04/1968,,39469,,0.88,,985,,10812,,
05/1968,,43744,,0.07,,2040,,7561,,
06/1968,,36046,,0.03,,8850,,2890,,
07/1968,,20078,,0.00,,14950,,938,,
08/1968,,10835,,0.00,,7830,,16,,
09/1968,,8878,,0.00,,996,,182,,
10/1968,,8729,,1.92,,1210,,1630,,
11/1968,,12353,,1.05,,187,,4062,,
12/1968,,10887,,1.82,,6910,,5504,,
01/1969,,70989,,8.52,,39350,,99518,,
02/1969,,79467,,6.70,,77790,,86455,,
03/1969,,59757,,1.24,,90230,,70970,,
04/1969,,65340,,1.89,,76820,,83140,,
05/1969,,93982,,0.15,,43100,,73732,,
06/1969,,93748,,0.30,,44830,,46910,,
07/1969,,72964,,0.14,,37900,,19994,,
08/1969,,47839,,0.00,,30570,,7839,,
09/1969,,42659,,0.02,,7560,,4102,,
10/1969,,20348,,0.12,,25760,,4554,,
11/1969,,9423,,1.02,,15070,,4754,,
12/1969,,8908,,0.88,,7700,,7470,,
01/1970,,30391,,3.65,,12550,,34124,,
02/1970,,25449,,0.91,,18100,,13284,,
03/1970,,31331,,1.66,,17930,,24098,,
04/1970,,38105,,0.41,,4270,,12056,,
05/1970,,45338,,0.00,,4020,,12938,,
06/1970,,35850,,0.00,,13610,,5935,,
07/1970,,21527,,0.00,,14650,,1991,,
08/1970,,15851,,0.00,,5110,,791,,
09/1970,,11863,,0.00,,3150,,357,,
