Date, ,STORAGE&nbsp, ,,LKEVAP&nbsp, ,,DCPUMP&nbsp, ,,
 , ,AF, ,AF, ,CFS, ,
05/1976,,633800,,
06/1976,,582100,,
07/1976,,520300,,
08/1976,,451400,,
09/1976,,416400,,
10/1976,,417300,,
11/1976,,393700,,
12/1976,,317000,,
01/1977,,292000,,
02/1977,,271500,,
03/1977,,285300,,
04/1977,,297900,,
05/1977,,303900,,
06/1977,,252500,,
07/1977,,200100,,
08/1977,,163600,,
09/1977,,147000,,
10/1977,,146300,,
11/1977,,147000,,
12/1977,,258800,,
01/1978,,602500,,
02/1978,,646700,,
03/1978,,618200,,
04/1978,,844300,,
05/1978,,886600,,
06/1978,,927400,,
07/1978,,871100,,
08/1978,,810000,,
09/1978,,700100,,
10/1978,,627600,,
11/1978,,638500,,
12/1978,,641100,,
01/1979,,679700,,
02/1979,,706500,,
03/1979,,832100,,
04/1979,,958700,,
05/1979,,973200,,
06/1979,,908800,,
07/1979,,851800,,
08/1979,,792400,,
09/1979,,710400,,
10/1979,,661900,,
11/1979,,612700,,
12/1979,,621400,,
01/1980,,622500,,
02/1980,,667300,,
03/1980,,677200,,
04/1980,,723600,,
05/1980,,841200,,
06/1980,,845000,,
07/1980,,723900,,
08/1980,,694100,,
09/1980,,669800,,
10/1980,,628200,,
11/1980,,635100,,
12/1980,,628600,,
01/1981,,658300,,
02/1981,,709000,,
03/1981,,851400,,
04/1981,,941900,,
05/1981,,881100,,
06/1981,,726100,,
07/1981,,658300,,
08/1981,,617100,,
09/1981,,600000,,
10/1981,,557400,,
11/1981,,625500,,
12/1981,,683300,,
01/1982,,622900,,
02/1982,,650600,,
03/1982,,815700,,
04/1982,,837100,,
05/1982,,997900,,
06/1982,,955700,,
07/1982,,933200,,
08/1982,,839900,,
09/1982,,756100,,
10/1982,,731200,,
11/1982,,675000,,
12/1982,,635900,,
01/1983,,636900,,
02/1983,,655000,,
03/1983,,651600,,
04/1983,,765700,,
05/1983,,821500,,
06/1983,,989000,,
07/1983,,944700,,
08/1983,,841300,,
09/1983,,751800,,
10/1983,,685500,,
11/1983,,625200,,
12/1983,,677200,,
01/1984,,633500,,
02/1984,,682900,,
03/1984,,773400,,
04/1984,,900600,,
05/1984,,986900,,
06/1984,,930700,,
07/1984,,704700,,
08/1984,,685500,,
09/1984,,681000,,
10/1984,,625600,,
11/1984,,633100,,
12/1984,,599700,,
01/1985,,592200,,
02/1985,,633100,,
03/1985,,738600,,
04/1985,,891700,,
05/1985,,879800,,
06/1985,,776500,,
07/1985,,668700,,
08/1985,,606100,,
