Date, ,STORAGE&nbsp, ,,RAIN&nbsp, ,,
 , ,AF, ,INCHES, ,
10/1963,,230470,,
11/1963,,219080,,
12/1963,,228430,,
01/1964,,215834,,
02/1964,,206830,,
03/1964,,194950,,
04/1964,,231100,,
05/1964,,232980,,
06/1964,,231600,,
07/1964,,230750,,
08/1964,,228780,,
09/1964,,233740,,
10/1964,,226100,,
11/1964,,211770,,
12/1964,,225170,,
01/1965,,202500,,
02/1965,,197590,,
03/1965,,203000,,
04/1965,,238300,,
05/1965,,239080,,
06/1965,,237420,,
07/1965,,237300,,
08/1965,,237390,,
09/1965,,233200,,
10/1965,,222860,,
11/1965,,224770,,
12/1965,,207500,,
01/1966,,211530,,
02/1966,,195000,,
03/1966,,197870,,
04/1966,,239100,,
05/1966,,239080,,
06/1966,,239400,,
07/1966,,239180,,
08/1966,,239050,,
09/1966,,237850,,
10/1966,,237500,,
11/1966,,200820,,
12/1966,,189700,,
01/1967,,219480,,
02/1967,,196900,,
03/1967,,202220,,
04/1967,,204270,,
05/1967,,231850,,
06/1967,,237360,,
07/1967,,238280,,
08/1967,,237000,,
09/1967,,238180,,
10/1967,,236940,,
11/1967,,225290,,
12/1967,,210280,,
01/1968,,203190,,
02/1968,,224980,,
03/1968,,201990,,
04/1968,,202900,,
05/1968,,230680,,
06/1968,,237070,,
07/1968,,236620,,
08/1968,,236500,,
09/1968,,211140,,
10/1968,,208940,,
11/1968,,180860,,
12/1968,,180370,,
01/1969,,179220,,
02/1969,,184800,,
03/1969,,202340,,
04/1969,,225600,,
05/1969,,237580,,
06/1969,,237420,,
07/1969,,236310,,
08/1969,,238820,,
09/1969,,222360,,
10/1969,,210280,,
11/1969,,201580,,
12/1969,,202400,,
01/1970,,245810,,
02/1970,,243000,,
03/1970,,211890,,
04/1970,,238310,,
05/1970,,237580,,
06/1970,,237480,,
07/1970,,238500,,
08/1970,,238760,,
09/1970,,213810,,
10/1970,,160300,,
11/1970,,178500,,
12/1970,,205600,,
01/1971,,208900,,
02/1971,,202300,,
03/1971,,237300,,
04/1971,,233100,,
05/1971,,227600,,
06/1971,,238700,,
07/1971,,238300,,
08/1971,,239000,,
09/1971,,216000,,
10/1971,,213500,,
11/1971,,205000,,
12/1971,,204300,,
01/1972,,210700,,
02/1972,,207300,,
03/1972,,229400,,
04/1972,,233700,,
05/1972,,233900,,
06/1972,,238300,,
07/1972,,238100,,
08/1972,,239200,,
09/1972,,217100,,
10/1972,,213600,,
11/1972,,203100,,
12/1972,,202000,,
01/1973,,203200,,
02/1973,,244100,,
03/1973,,211800,,
04/1973,,237800,,
05/1973,,237100,,
06/1973,,238200,,
07/1973,,238100,,
08/1973,,238700,,
09/1973,,217500,,
10/1973,,216100,,
11/1973,,211100,,
12/1973,,212900,,
01/1974,,222300,,
02/1974,,206700,,
03/1974,,250700,,
04/1974,,235800,,
05/1974,,234700,,
06/1974,,237600,,
07/1974,,237100,,
08/1974,,238500,,
09/1974,,217700,,
10/1974,,218100,,
11/1974,,202500,,
12/1974,,202400,,
01/1975,,202700,,
02/1975,,201600,,
03/1975,,218700,,
04/1975,,228600,,
05/1975,,237300,,
06/1975,,238100,,
07/1975,,236500,,
08/1975,,237800,,
09/1975,,235600,,
10/1975,,230700,,
11/1975,,201800,,
12/1975,,203500,,
01/1976,,203800,,
02/1976,,203800,,
03/1976,,220800,,
04/1976,,238500,,
05/1976,,236900,,
06/1976,,238000,,
07/1976,,238500,,
08/1976,,238800,,
09/1976,,238600,,
10/1976,,202700,,
11/1976,,201800,,
12/1976,,201800,,
01/1977,,202000,,
02/1977,,202400,,
03/1977,,227200,,
04/1977,,235900,,
05/1977,,237400,,
06/1977,,238800,,
07/1977,,238200,,
08/1977,,217300,,
09/1977,,216500,,
10/1977,,217500,,
11/1977,,212900,,
12/1977,,210800,,
01/1978,,192900,,
02/1978,,193300,,
03/1978,,204100,,
04/1978,,223700,,
05/1978,,238700,,
06/1978,,238000,,
07/1978,,239000,,
08/1978,,238500,,
09/1978,,230100,,
10/1978,,202700,,
11/1978,,201800,,
